source_system,order_number,line_number,store_id,sku,quantity,unit_price,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts
OMS,ORD500410,2,1002,SKU00084,2,158.97,317.94,15.9,302.04,UAE,AED,HomeAppliance,2025-10-16 01:21:52+0400,2025-10-15 21:21:52+0000
OMS,ORD500411,1,1004,SKU00137,3,511.78,1535.34,0.0,1535.34,KSA,SAR,Fashion,2025-09-23 23:02:02+0300,2025-09-23 20:02:02+0000
OMS,ORD500412,1,1004,SKU00166,3,641.09,1923.27,0.0,1923.27,KSA,SAR,Electronics,2025-10-04 06:16:18+0300,2025-10-04 03:16:18+0000
OMS,ORD500413,1,1006,SKU00084,2,115.24,230.48,11.52,218.96,UAE,AED,HomeAppliance,2025-10-09 18:00:45+0400,2025-10-09 14:00:45+0000
OMS,ORD500414,1,1002,SKU00180,1,157.15,157.15,7.86,149.29,UAE,AED,HomeAppliance,2025-09-17 06:01:35+0400,2025-09-17 02:01:35+0000
OMS,ORD500414,2,1002,SKU00168,2,827.76,1655.52,82.78,1572.74,UAE,AED,Accessories,2025-09-17 06:01:35+0400,2025-09-17 02:01:35+0000
OMS,ORD500415,1,1004,SKU00109,1,171.43,171.43,25.71,145.72,KSA,SAR,Fashion,2025-08-16 00:42:09+0300,2025-08-15 21:42:09+0000
OMS,ORD500415,2,1004,SKU00141,3,443.07,1329.21,199.38,1129.83,KSA,SAR,Fashion,2025-08-16 00:42:09+0300,2025-08-15 21:42:09+0000
OMS,ORD500415,3,1004,SKU00171,2,49.56,99.12,14.87,84.25,KSA,SAR,Fashion,2025-08-16 00:42:09+0300,2025-08-15 21:42:09+0000
OMS,ORD500415,4,1004,SKU00093,3,203.11,609.33,91.4,517.93,KSA,SAR,Accessories,2025-08-16 00:42:09+0300,2025-08-15 21:42:09+0000
OMS,ORD500416,1,1004,SKU00061,1,440.26,440.26,66.04,374.22,KSA,SAR,Fashion,2025-08-19 10:29:38+0300,2025-08-19 07:29:38+0000
OMS,ORD500416,2,1004,SKU00155,1,682.42,682.42,102.36,580.06,KSA,SAR,HomeAppliance,2025-08-19 10:29:38+0300,2025-08-19 07:29:38+0000
OMS,ORD500416,3,1004,SKU00104,2,763.98,1527.96,0.0,1527.96,KSA,SAR,Electronics,2025-08-19 10:29:38+0300,2025-08-19 07:29:38+0000
OMS,ORD500416,4,1004,SKU00175,2,250.52,501.04,75.16,425.88,KSA,SAR,Fashion,2025-08-19 10:29:38+0300,2025-08-19 07:29:38+0000
OMS,ORD500417,1,1003,SKU00182,2,395.53,791.06,118.66,672.4,KSA,SAR,Accessories,2025-08-29 19:22:45+0300,2025-08-29 16:22:45+0000
OMS,ORD500418,1,1002,SKU00133,1,797.58,797.58,39.88,757.7,UAE,AED,Electronics,2025-08-22 03:16:47+0400,2025-08-21 23:16:47+0000
OMS,ORD500418,2,1002,SKU00122,3,234.09,702.27,0.0,702.27,UAE,AED,Electronics,2025-08-22 03:16:47+0400,2025-08-21 23:16:47+0000
OMS,ORD500418,3,1002,SKU00050,2,118.85,237.7,11.88,225.82,UAE,AED,Electronics,2025-08-22 03:16:47+0400,2025-08-21 23:16:47+0000
OMS,ORD500419,1,1000,SKU00020,3,662.16,1986.48,99.32,1887.16,UAE,AED,Accessories,2025-08-06 16:16:33+0400,2025-08-06 12:16:33+0000
OMS,ORD500420,1,1003,SKU00064,1,282.91,282.91,42.44,240.47,KSA,SAR,Electronics,2025-09-26 05:35:16+0300,2025-09-26 02:35:16+0000
OMS,ORD500420,2,1003,SKU00081,3,586.11,1758.33,263.75,1494.58,KSA,SAR,HomeAppliance,2025-09-26 05:35:16+0300,2025-09-26 02:35:16+0000
OMS,ORD500420,3,1003,SKU00020,2,826.16,1652.32,247.85,1404.47,KSA,SAR,Accessories,2025-09-26 05:35:16+0300,2025-09-26 02:35:16+0000
OMS,ORD500421,1,1000,SKU00148,1,701.82,701.82,0.0,701.82,UAE,AED,Accessories,2025-10-11 10:23:30+0400,2025-10-11 06:23:30+0000
OMS,ORD500422,1,1005,SKU00077,2,486.54,973.08,145.96,827.12,KSA,SAR,Fashion,2025-09-22 15:24:23+0300,2025-09-22 12:24:23+0000
OMS,ORD500423,1,1000,SKU00163,2,592.39,1184.78,59.24,1125.54,UAE,AED,Accessories,2025-08-06 22:02:29+0400,2025-08-06 18:02:29+0000
OMS,ORD500424,1,1004,SKU00074,1,227.04,227.04,34.06,192.98,KSA,SAR,Accessories,2025-10-12 14:54:33+0300,2025-10-12 11:54:33+0000
OMS,ORD500424,2,1004,SKU00076,1,658.61,658.61,98.79,559.82,KSA,SAR,Fashion,2025-10-12 14:54:33+0300,2025-10-12 11:54:33+0000
OMS,ORD500425,1,1001,SKU00001,2,113.94,227.88,11.39,216.49,UAE,AED,Electronics,2025-08-31 10:45:07+0400,2025-08-31 06:45:07+0000
OMS,ORD500426,1,1005,SKU00140,2,64.63,129.26,19.39,109.87,KSA,SAR,HomeAppliance,2025-08-06 13:12:17+0300,2025-08-06 10:12:17+0000
OMS,ORD500427,1,1001,SKU00003,1,806.47,806.47,40.32,766.15,UAE,AED,Accessories,2025-08-05 20:50:24+0400,2025-08-05 16:50:24+0000
OMS,ORD500427,2,1001,SKU00025,3,63.66,190.98,9.55,181.43,UAE,AED,HomeAppliance,2025-08-05 20:50:24+0400,2025-08-05 16:50:24+0000
OMS,ORD500428,1,1007,SKU00136,3,327.37,982.11,147.32,834.79,KSA,SAR,Electronics,2025-09-26 17:13:56+0300,2025-09-26 14:13:56+0000
OMS,ORD500428,2,1007,SKU00052,1,212.12,212.12,31.82,180.3,KSA,SAR,Accessories,2025-09-26 17:13:56+0300,2025-09-26 14:13:56+0000
OMS,ORD500428,3,1007,SKU00012,3,470.16,1410.48,211.57,1198.91,KSA,SAR,Electronics,2025-09-26 17:13:56+0300,2025-09-26 14:13:56+0000
OMS,ORD500429,1,1005,SKU00039,2,521.12,1042.24,156.34,885.9,KSA,SAR,Accessories,2025-09-16 06:59:51+0300,2025-09-16 03:59:51+0000
OMS,ORD500429,2,1005,SKU00080,1,717.97,717.97,0.0,717.97,KSA,SAR,Accessories,2025-09-16 06:59:51+0300,2025-09-16 03:59:51+0000
OMS,ORD500430,1,1005,SKU00020,3,667.32,2001.96,300.29,1701.67,KSA,SAR,Accessories,2025-09-18 19:43:34+0300,2025-09-18 16:43:34+0000
OMS,ORD500431,1,1000,SKU00097,3,258.36,775.08,38.75,736.33,UAE,AED,Accessories,2025-10-29 06:19:38+0400,2025-10-29 02:19:38+0000
OMS,ORD500431,2,1000,SKU00040,2,267.55,535.1,26.76,508.34,UAE,AED,Fashion,2025-10-29 06:19:38+0400,2025-10-29 02:19:38+0000
OMS,ORD500432,1,1000,SKU00049,1,288.96,288.96,14.45,274.51,UAE,AED,Fashion,2025-10-22 18:58:52+0400,2025-10-22 14:58:52+0000
OMS,ORD500433,1,1000,SKU00028,2,570.04,1140.08,57.0,1083.08,UAE,AED,HomeAppliance,2025-09-21 13:36:48+0400,2025-09-21 09:36:48+0000
OMS,ORD500434,1,1001,SKU00111,1,67.59,67.59,3.38,64.21,UAE,AED,Fashion,2025-08-16 06:50:41+0400,2025-08-16 02:50:41+0000
OMS,ORD500434,2,1001,SKU00109,3,245.79,737.37,36.87,700.5,UAE,AED,Fashion,2025-08-16 06:50:41+0400,2025-08-16 02:50:41+0000
OMS,ORD500435,1,1007,SKU00112,2,330.65,661.3,99.19,562.11,KSA,SAR,Fashion,2025-08-06 12:32:20+0300,2025-08-06 09:32:20+0000
OMS,ORD500436,1,1004,SKU00065,2,597.9,1195.8,179.37,1016.43,KSA,SAR,HomeAppliance,2025-09-19 07:19:34+0300,2025-09-19 04:19:34+0000
OMS,ORD500437,1,1003,SKU00112,3,471.15,1413.45,212.02,1201.43,KSA,SAR,Fashion,2025-08-08 18:40:23+0300,2025-08-08 15:40:23+0000
OMS,ORD500438,1,1007,SKU00081,1,626.39,626.39,93.96,532.43,KSA,SAR,HomeAppliance,2025-10-22 15:46:18+0300,2025-10-22 12:46:18+0000
OMS,ORD500438,2,1007,SKU00057,2,194.64,389.28,58.39,330.89,KSA,SAR,HomeAppliance,2025-10-22 15:46:18+0300,2025-10-22 12:46:18+0000
OMS,ORD500439,1,1004,SKU00181,1,256.31,256.31,38.45,217.86,KSA,SAR,Electronics,2025-08-19 01:00:12+0300,2025-08-18 22:00:12+0000
OMS,ORD500439,2,1004,SKU00088,3,415.26,1245.78,186.87,1058.91,KSA,SAR,Fashion,2025-08-19 01:00:12+0300,2025-08-18 22:00:12+0000
OMS,ORD500440,1,1003,SKU00098,1,629.41,629.41,94.41,535.0,KSA,SAR,Accessories,2025-08-07 15:39:58+0300,2025-08-07 12:39:58+0000
OMS,ORD500441,1,1003,SKU00174,2,744.45,1488.9,223.34,1265.56,KSA,SAR,Fashion,2025-09-27 18:31:56+0300,2025-09-27 15:31:56+0000
OMS,ORD500442,1,1000,SKU00039,2,448.61,897.22,44.86,852.36,UAE,AED,Accessories,2025-08-07 14:21:37+0400,2025-08-07 10:21:37+0000
OMS,ORD500443,1,1007,SKU00022,1,81.63,81.63,12.24,69.39,KSA,SAR,Electronics,2025-10-05 13:21:33+0300,2025-10-05 10:21:33+0000
OMS,ORD500443,2,1007,SKU00112,2,394.62,789.24,118.39,670.85,KSA,SAR,Fashion,2025-10-05 13:21:33+0300,2025-10-05 10:21:33+0000
OMS,ORD500444,1,1000,SKU00028,3,676.67,2030.01,101.5,1928.51,UAE,AED,HomeAppliance,2025-10-23 16:11:03+0400,2025-10-23 12:11:03+0000
OMS,ORD500445,1,1007,SKU00059,1,107.88,107.88,0.0,107.88,KSA,SAR,Accessories,2025-08-23 20:03:53+0300,2025-08-23 17:03:53+0000
OMS,ORD500445,2,1007,SKU00063,2,858.25,1716.5,257.47,1459.03,KSA,SAR,Fashion,2025-08-23 20:03:53+0300,2025-08-23 17:03:53+0000
OMS,ORD500446,1,1000,SKU00105,1,149.68,149.68,7.48,142.2,UAE,AED,Electronics,2025-09-09 04:51:54+0400,2025-09-09 00:51:54+0000
OMS,ORD500447,1,1004,SKU00070,3,525.59,1576.77,236.52,1340.25,KSA,SAR,Fashion,2025-08-12 15:21:21+0300,2025-08-12 12:21:21+0000
OMS,ORD500448,1,1003,SKU00061,3,571.38,1714.14,257.12,1457.02,KSA,SAR,Fashion,2025-10-31 10:04:40+0300,2025-10-31 07:04:40+0000
OMS,ORD500449,1,1004,SKU00020,2,675.75,1351.5,202.72,1148.78,KSA,SAR,Accessories,2025-10-26 10:31:11+0300,2025-10-26 07:31:11+0000
OMS,ORD500450,1,1003,SKU00154,2,692.99,1385.98,207.9,1178.08,KSA,SAR,Electronics,2025-09-25 07:26:23+0300,2025-09-25 04:26:23+0000
OMS,ORD500451,1,1006,SKU00177,2,432.03,864.06,0.0,864.06,UAE,AED,HomeAppliance,2025-08-24 21:43:24+0400,2025-08-24 17:43:24+0000
OMS,ORD500451,2,1006,SKU00088,2,574.59,1149.18,57.46,1091.72,UAE,AED,Fashion,2025-08-24 21:43:24+0400,2025-08-24 17:43:24+0000
OMS,ORD500451,3,1006,SKU00039,1,355.45,355.45,17.77,337.68,UAE,AED,Accessories,2025-08-24 21:43:24+0400,2025-08-24 17:43:24+0000
OMS,ORD500452,1,1006,SKU00036,1,211.49,211.49,10.57,200.92,UAE,AED,Accessories,2025-09-26 04:58:45+0400,2025-09-26 00:58:45+0000
OMS,ORD500453,1,1005,SKU00127,1,654.07,654.07,98.11,555.96,KSA,SAR,Electronics,2025-09-27 17:19:48+0300,2025-09-27 14:19:48+0000
OMS,ORD500454,1,1000,SKU00050,2,170.82,341.64,17.08,324.56,UAE,AED,Electronics,2025-08-04 20:36:17+0400,2025-08-04 16:36:17+0000
OMS,ORD500454,2,1000,SKU00141,1,414.63,414.63,20.73,393.9,UAE,AED,Fashion,2025-08-04 20:36:17+0400,2025-08-04 16:36:17+0000
OMS,ORD500455,1,1004,SKU00074,3,193.55,580.65,87.1,493.55,KSA,SAR,Accessories,2025-09-30 03:15:48+0300,2025-09-30 00:15:48+0000
OMS,ORD500456,1,1005,SKU00159,2,477.59,955.18,0.0,955.18,KSA,SAR,HomeAppliance,2025-08-08 23:02:06+0300,2025-08-08 20:02:06+0000
OMS,ORD500457,1,1001,SKU00183,1,589.21,589.21,29.46,559.75,UAE,AED,Fashion,2025-09-10 16:51:53+0400,2025-09-10 12:51:53+0000
OMS,ORD500458,1,1006,SKU00184,2,610.32,1220.64,61.03,1159.61,UAE,AED,Fashion,2025-10-03 19:47:25+0400,2025-10-03 15:47:25+0000
OMS,ORD500459,1,1007,SKU00110,2,30.97,61.94,9.29,52.65,KSA,SAR,Accessories,2025-09-26 16:03:18+0300,2025-09-26 13:03:18+0000
OMS,ORD500460,1,1001,SKU00126,2,89.63,179.26,8.96,170.3,UAE,AED,Fashion,2025-09-24 21:04:27+0400,2025-09-24 17:04:27+0000
OMS,ORD500461,1,1006,SKU00035,1,605.82,605.82,30.29,575.53,UAE,AED,HomeAppliance,2025-09-20 18:10:19+0400,2025-09-20 14:10:19+0000
OMS,ORD500461,2,1006,SKU00075,3,364.23,1092.69,0.0,1092.69,UAE,AED,Fashion,2025-09-20 18:10:19+0400,2025-09-20 14:10:19+0000
OMS,ORD500461,3,1006,SKU00057,2,226.05,452.1,22.61,429.49,UAE,AED,HomeAppliance,2025-09-20 18:10:19+0400,2025-09-20 14:10:19+0000
OMS,ORD500461,4,1006,SKU00089,1,280.98,280.98,14.05,266.93,UAE,AED,HomeAppliance,2025-09-20 18:10:19+0400,2025-09-20 14:10:19+0000
OMS,ORD500462,1,1000,SKU00013,2,342.06,684.12,34.21,649.91,UAE,AED,HomeAppliance,2025-08-31 17:11:42+0400,2025-08-31 13:11:42+0000
OMS,ORD500462,2,1000,SKU00183,2,659.83,1319.66,65.98,1253.68,UAE,AED,Fashion,2025-08-31 17:11:42+0400,2025-08-31 13:11:42+0000
OMS,ORD500462,3,1000,SKU00173,1,314.05,314.05,15.7,298.35,UAE,AED,Electronics,2025-08-31 17:11:42+0400,2025-08-31 13:11:42+0000
OMS,ORD500463,1,1003,SKU00014,1,237.21,237.21,0.0,237.21,KSA,SAR,HomeAppliance,2025-10-30 18:01:24+0300,2025-10-30 15:01:24+0000
OMS,ORD500463,2,1003,SKU00193,3,723.26,2169.78,325.47,1844.31,KSA,SAR,Accessories,2025-10-30 18:01:24+0300,2025-10-30 15:01:24+0000
OMS,ORD500464,1,1007,SKU00155,1,601.37,601.37,90.21,511.16,KSA,SAR,HomeAppliance,2025-08-26 07:37:41+0300,2025-08-26 04:37:41+0000
OMS,ORD500464,2,1007,SKU00048,1,567.15,567.15,85.07,482.08,KSA,SAR,Electronics,2025-08-26 07:37:41+0300,2025-08-26 04:37:41+0000
OMS,ORD500464,3,1007,SKU00180,1,190.1,190.1,28.51,161.59,KSA,SAR,HomeAppliance,2025-08-26 07:37:41+0300,2025-08-26 04:37:41+0000
OMS,ORD500464,4,1007,SKU00166,2,497.25,994.5,0.0,994.5,KSA,SAR,Electronics,2025-08-26 07:37:41+0300,2025-08-26 04:37:41+0000
OMS,ORD500465,1,1004,SKU00077,2,363.68,727.36,109.1,618.26,KSA,SAR,Fashion,2025-08-20 19:57:30+0300,2025-08-20 16:57:30+0000
OMS,ORD500466,1,1006,SKU00005,3,296.94,890.82,44.54,846.28,UAE,AED,Electronics,2025-10-05 00:34:28+0400,2025-10-04 20:34:28+0000
OMS,ORD500467,1,1005,SKU00051,1,186.77,186.77,0.0,186.77,KSA,SAR,Accessories,2025-10-09 12:50:52+0300,2025-10-09 09:50:52+0000
OMS,ORD500468,1,1000,SKU00047,3,254.39,763.17,38.16,725.01,UAE,AED,Fashion,2025-08-31 12:06:05+0400,2025-08-31 08:06:05+0000
OMS,ORD500468,2,1000,SKU00141,1,475.35,475.35,23.77,451.58,UAE,AED,Fashion,2025-08-31 12:06:05+0400,2025-08-31 08:06:05+0000
OMS,ORD500469,1,1004,SKU00178,1,697.93,697.93,0.0,697.93,KSA,SAR,Electronics,2025-08-24 04:10:42+0300,2025-08-24 01:10:42+0000
OMS,ORD500469,2,1004,SKU00118,2,37.16,74.32,11.15,63.17,KSA,SAR,Accessories,2025-08-24 04:10:42+0300,2025-08-24 01:10:42+0000
OMS,ORD500470,1,1007,SKU00011,2,743.68,1487.36,0.0,1487.36,KSA,SAR,Accessories,2025-08-26 18:55:36+0300,2025-08-26 15:55:36+0000
OMS,ORD500471,1,1002,SKU00002,3,420.26,1260.78,63.04,1197.74,UAE,AED,HomeAppliance,2025-09-08 10:14:52+0400,2025-09-08 06:14:52+0000
OMS,ORD500472,1,1001,SKU00072,2,534.2,1068.4,53.42,1014.98,UAE,AED,Electronics,2025-08-13 16:58:06+0400,2025-08-13 12:58:06+0000
OMS,ORD500473,1,1004,SKU00050,2,164.79,329.58,49.44,280.14,KSA,SAR,Electronics,2025-10-05 05:09:05+0300,2025-10-05 02:09:05+0000
OMS,ORD500473,2,1004,SKU00196,3,110.36,331.08,49.66,281.42,KSA,SAR,HomeAppliance,2025-10-05 05:09:05+0300,2025-10-05 02:09:05+0000
OMS,ORD500473,3,1004,SKU00018,1,78.01,78.01,0.0,78.01,KSA,SAR,Fashion,2025-10-05 05:09:05+0300,2025-10-05 02:09:05+0000
OMS,ORD500474,1,1005,SKU00194,1,464.77,464.77,69.72,395.05,KSA,SAR,Electronics,2025-10-02 16:07:33+0300,2025-10-02 13:07:33+0000
OMS,ORD500474,2,1005,SKU00199,1,49.73,49.73,7.46,42.27,KSA,SAR,Fashion,2025-10-02 16:07:33+0300,2025-10-02 13:07:33+0000
OMS,ORD500474,3,1005,SKU00066,1,704.88,704.88,105.73,599.15,KSA,SAR,Accessories,2025-10-02 16:07:33+0300,2025-10-02 13:07:33+0000
OMS,ORD500475,1,1003,SKU00114,2,366.4,732.8,109.92,622.88,KSA,SAR,Electronics,2025-08-30 03:02:37+0300,2025-08-30 00:02:37+0000
OMS,ORD500476,1,1002,SKU00118,1,29.52,29.52,1.48,28.04,UAE,AED,Accessories,2025-09-14 09:24:37+0400,2025-09-14 05:24:37+0000
OMS,ORD500477,1,1001,SKU00157,1,785.21,785.21,39.26,745.95,UAE,AED,Accessories,2025-08-31 16:44:46+0400,2025-08-31 12:44:46+0000
OMS,ORD500478,1,1001,SKU00194,2,654.75,1309.5,65.48,1244.02,UAE,AED,Electronics,2025-10-30 04:46:10+0400,2025-10-30 00:46:10+0000
OMS,ORD500479,1,1003,SKU00042,3,31.15,93.45,14.02,79.43,KSA,SAR,Accessories,2025-10-12 23:58:16+0300,2025-10-12 20:58:16+0000
OMS,ORD500480,1,1005,SKU00117,1,108.1,108.1,16.21,91.89,KSA,SAR,Electronics,2025-10-30 20:25:08+0300,2025-10-30 17:25:08+0000
OMS,ORD500481,1,1004,SKU00122,3,207.68,623.04,0.0,623.04,KSA,SAR,Electronics,2025-08-08 01:02:15+0300,2025-08-07 22:02:15+0000
OMS,ORD500481,2,1004,SKU00068,1,102.11,102.11,15.32,86.79,KSA,SAR,Accessories,2025-08-08 01:02:15+0300,2025-08-07 22:02:15+0000
OMS,ORD500482,1,1001,SKU00028,1,658.6,658.6,32.93,625.67,UAE,AED,HomeAppliance,2025-08-01 21:42:23+0400,2025-08-01 17:42:23+0000
OMS,ORD500482,2,1001,SKU00049,1,220.86,220.86,11.04,209.82,UAE,AED,Fashion,2025-08-01 21:42:23+0400,2025-08-01 17:42:23+0000
OMS,ORD500483,1,1006,SKU00117,2,126.0,252.0,12.6,239.4,UAE,AED,Electronics,2025-09-14 11:52:57+0400,2025-09-14 07:52:57+0000
OMS,ORD500483,2,1006,SKU00193,1,553.95,553.95,27.7,526.25,UAE,AED,Accessories,2025-09-14 11:52:57+0400,2025-09-14 07:52:57+0000
OMS,ORD500484,1,1004,SKU00107,3,259.63,778.89,116.83,662.06,KSA,SAR,Accessories,2025-09-30 07:24:21+0300,2025-09-30 04:24:21+0000
OMS,ORD500484,2,1004,SKU00121,1,326.82,326.82,0.0,326.82,KSA,SAR,HomeAppliance,2025-09-30 07:24:21+0300,2025-09-30 04:24:21+0000
OMS,ORD500485,1,1000,SKU00183,1,658.67,658.67,32.93,625.74,UAE,AED,Fashion,2025-09-24 15:52:12+0400,2025-09-24 11:52:12+0000
OMS,ORD500486,1,1005,SKU00058,1,642.92,642.92,96.44,546.48,KSA,SAR,Accessories,2025-08-10 16:58:23+0300,2025-08-10 13:58:23+0000
OMS,ORD500487,1,1003,SKU00130,3,307.51,922.53,138.38,784.15,KSA,SAR,Electronics,2025-08-08 02:42:35+0300,2025-08-07 23:42:35+0000
OMS,ORD500488,1,1004,SKU00000,1,695.63,695.63,0.0,695.63,KSA,SAR,HomeAppliance,2025-09-22 04:46:44+0300,2025-09-22 01:46:44+0000
OMS,ORD500489,1,1000,SKU00117,1,159.2,159.2,7.96,151.24,UAE,AED,Electronics,2025-08-21 16:41:07+0400,2025-08-21 12:41:07+0000
OMS,ORD500489,2,1000,SKU00009,3,64.37,193.11,9.66,183.45,UAE,AED,HomeAppliance,2025-08-21 16:41:07+0400,2025-08-21 12:41:07+0000
OMS,ORD500490,1,1005,SKU00145,3,736.13,2208.39,331.26,1877.13,KSA,SAR,Electronics,2025-09-19 02:47:48+0300,2025-09-18 23:47:48+0000
OMS,ORD500490,2,1005,SKU00146,2,74.21,148.42,22.26,126.16,KSA,SAR,Fashion,2025-09-19 02:47:48+0300,2025-09-18 23:47:48+0000
OMS,ORD500491,1,1005,SKU00096,2,29.82,59.64,8.95,50.69,KSA,SAR,Electronics,2025-08-26 17:57:42+0300,2025-08-26 14:57:42+0000
OMS,ORD500491,2,1005,SKU00179,1,97.9,97.9,14.69,83.21,KSA,SAR,Electronics,2025-08-26 17:57:42+0300,2025-08-26 14:57:42+0000
OMS,ORD500492,1,1000,SKU00140,3,110.75,332.25,16.61,315.64,UAE,AED,HomeAppliance,2025-08-13 20:38:46+0400,2025-08-13 16:38:46+0000
OMS,ORD500493,1,1006,SKU00152,2,65.96,131.92,6.6,125.32,UAE,AED,Electronics,2025-10-30 14:39:07+0400,2025-10-30 10:39:07+0000
OMS,ORD500494,1,1005,SKU00021,2,349.95,699.9,104.98,594.92,KSA,SAR,Fashion,2025-09-03 21:14:58+0300,2025-09-03 18:14:58+0000
OMS,ORD500494,2,1005,SKU00088,2,591.48,1182.96,177.44,1005.52,KSA,SAR,Fashion,2025-09-03 21:14:58+0300,2025-09-03 18:14:58+0000
OMS,ORD500495,1,1006,SKU00048,1,415.66,415.66,20.78,394.88,UAE,AED,Electronics,2025-10-25 12:33:44+0400,2025-10-25 08:33:44+0000
OMS,ORD500496,1,1001,SKU00069,3,174.4,523.2,26.16,497.04,UAE,AED,HomeAppliance,2025-08-07 16:17:43+0400,2025-08-07 12:17:43+0000
OMS,ORD500497,1,1004,SKU00184,2,649.82,1299.64,194.95,1104.69,KSA,SAR,Fashion,2025-10-25 08:50:53+0300,2025-10-25 05:50:53+0000
OMS,ORD500498,1,1001,SKU00145,1,555.23,555.23,27.76,527.47,UAE,AED,Electronics,2025-08-24 17:13:26+0400,2025-08-24 13:13:26+0000
OMS,ORD500499,1,1002,SKU00149,2,76.25,152.5,7.62,144.88,UAE,AED,Accessories,2025-09-05 21:03:37+0400,2025-09-05 17:03:37+0000
OMS,ORD500500,1,1000,SKU00155,2,732.24,1464.48,73.22,1391.26,UAE,AED,HomeAppliance,2025-08-28 16:04:07+0400,2025-08-28 12:04:07+0000
OMS,ORD500500,2,1000,SKU00152,1,70.16,70.16,3.51,66.65,UAE,AED,Electronics,2025-08-28 16:04:07+0400,2025-08-28 12:04:07+0000
OMS,ORD500501,1,1004,SKU00131,3,569.61,1708.83,256.32,1452.51,KSA,SAR,HomeAppliance,2025-08-16 07:34:36+0300,2025-08-16 04:34:36+0000
OMS,ORD500501,2,1004,SKU00164,2,307.79,615.58,92.34,523.24,KSA,SAR,Accessories,2025-08-16 07:34:36+0300,2025-08-16 04:34:36+0000
OMS,ORD500502,1,1000,SKU00137,2,528.93,1057.86,0.0,1057.86,UAE,AED,Fashion,2025-09-12 13:02:38+0400,2025-09-12 09:02:38+0000
OMS,ORD500503,1,1004,SKU00048,1,430.8,430.8,64.62,366.18,KSA,SAR,Electronics,2025-10-20 22:45:59+0300,2025-10-20 19:45:59+0000
OMS,ORD500503,2,1004,SKU00103,3,73.37,220.11,33.02,187.09,KSA,SAR,HomeAppliance,2025-10-20 22:45:59+0300,2025-10-20 19:45:59+0000
OMS,ORD500504,1,1007,SKU00150,3,353.42,1060.26,159.04,901.22,KSA,SAR,Electronics,2025-09-22 17:47:22+0300,2025-09-22 14:47:22+0000
OMS,ORD500505,1,1000,SKU00085,3,638.98,1916.94,0.0,1916.94,UAE,AED,Electronics,2025-10-08 07:22:00+0400,2025-10-08 03:22:00+0000
OMS,ORD500505,2,1000,SKU00030,3,521.07,1563.21,78.16,1485.05,UAE,AED,Electronics,2025-10-08 07:22:00+0400,2025-10-08 03:22:00+0000
OMS,ORD500506,1,1000,SKU00080,2,731.69,1463.38,0.0,1463.38,UAE,AED,Accessories,2025-08-30 08:54:57+0400,2025-08-30 04:54:57+0000
OMS,ORD500507,1,1003,SKU00078,2,222.98,445.96,66.89,379.07,KSA,SAR,Electronics,2025-09-29 09:18:44+0300,2025-09-29 06:18:44+0000
OMS,ORD500507,2,1003,SKU00171,1,41.87,41.87,6.28,35.59,KSA,SAR,Fashion,2025-09-29 09:18:44+0300,2025-09-29 06:18:44+0000
OMS,ORD500507,3,1003,SKU00030,3,654.31,1962.93,294.44,1668.49,KSA,SAR,Electronics,2025-09-29 09:18:44+0300,2025-09-29 06:18:44+0000
OMS,ORD500508,1,1004,SKU00051,3,222.31,666.93,0.0,666.93,KSA,SAR,Accessories,2025-10-18 08:40:45+0300,2025-10-18 05:40:45+0000
OMS,ORD500509,1,1007,SKU00082,1,695.61,695.61,0.0,695.61,KSA,SAR,Electronics,2025-10-03 11:52:30+0300,2025-10-03 08:52:30+0000
OMS,ORD500510,1,1002,SKU00038,2,595.79,1191.58,59.58,1132.0,UAE,AED,Electronics,2025-09-21 08:31:16+0400,2025-09-21 04:31:16+0000
OMS,ORD500511,1,1006,SKU00194,2,505.1,1010.2,50.51,959.69,UAE,AED,Electronics,2025-08-01 18:13:44+0400,2025-08-01 14:13:44+0000
OMS,ORD500511,2,1006,SKU00066,3,440.21,1320.63,66.03,1254.6,UAE,AED,Accessories,2025-08-01 18:13:44+0400,2025-08-01 14:13:44+0000
OMS,ORD500511,3,1006,SKU00099,1,66.94,66.94,3.35,63.59,UAE,AED,Accessories,2025-08-01 18:13:44+0400,2025-08-01 14:13:44+0000
OMS,ORD500511,4,1006,SKU00183,2,613.75,1227.5,61.38,1166.12,UAE,AED,Fashion,2025-08-01 18:13:44+0400,2025-08-01 14:13:44+0000
OMS,ORD500512,1,1004,SKU00046,3,507.44,1522.32,0.0,1522.32,KSA,SAR,Electronics,2025-10-04 20:14:02+0300,2025-10-04 17:14:02+0000
OMS,ORD500513,1,1007,SKU00099,1,100.92,100.92,15.14,85.78,KSA,SAR,Accessories,2025-10-19 07:59:26+0300,2025-10-19 04:59:26+0000
OMS,ORD500513,2,1007,SKU00121,1,292.59,292.59,0.0,292.59,KSA,SAR,HomeAppliance,2025-10-19 07:59:26+0300,2025-10-19 04:59:26+0000
OMS,ORD500514,1,1007,SKU00160,1,405.11,405.11,60.77,344.34,KSA,SAR,Electronics,2025-09-23 20:19:01+0300,2025-09-23 17:19:01+0000
OMS,ORD500515,1,1000,SKU00030,3,594.83,1784.49,89.22,1695.27,UAE,AED,Electronics,2025-08-30 01:36:10+0400,2025-08-29 21:36:10+0000
